gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
abcb5,0.7979787304259632,-2.125887086996593,2.014606499825822,-1.0552368848111986,0.29131699874779315,0.4298743203592264
abcb6,1399.6048424356577,0.21714473042058607,0.08793195694708046,2.4694631844855786,0.01353159415867701,0.03530002988453083
abcb7,1793.529677583471,-0.43383907370562974,0.09738345413861596,-4.454956722813525,8.391011919188387e-06,5.281935935621588e-05
abcb8,561.5988235755013,0.10410415348622842,0.12750377241173755,0.8164790069901098,0.4142262254976551,0.559083725717436
abcb9,50.33568635352392,0.7004028056214254,0.21231108171049157,3.298946055846949,0.0009704855886512724,0.0036589682645571508
abcc1,273.36167127174355,1.0767716719572455,0.2440180885015161,4.412671530088457,1.0210284303829386e-05,6.300613132270586e-05
abcc10,97.47262805077582,0.12109946065966631,0.16430023722503215,0.737061995192397,0.461084649439374,0.6012506073549257
abcc12,414.5221214506419,7.490308523325492,0.6186901981132462,12.1067192371366,9.730895575125343e-34,2.097981085997024e-31
abcc2,9289.443525961995,0.4117710410878563,0.17779583010290947,2.315976931795984,0.020559528251377447,0.05017785247558404
abcc3,5361.397012829654,1.6024047501392056,0.1936209383528922,8.275988969843093,1.2739379149724853e-16,5.144946956894642e-15
abcc4,849.2665668503993,4.118151762048554,0.3077074711308917,13.383333680243297,7.567553995641358e-41,3.3141156779661875e-38
abcc5,511.7084838784533,2.398915626935235,0.22264824959829654,10.774464345726386,4.5441935083336044e-27,5.5861691075251865e-25
abcc6,1789.487102533046,-0.829883943586676,0.1260356382206977,-6.584518119656665,4.5636307291052763e-11,7.91518824723779e-10
abcc8,0.33009963417502547,0.6078079293953408,2.442071994817705,0.24889025822545915,0.803445671041212,
abcc9,1229.5429424456004,-0.3341280973432677,0.18750861373003286,-1.7819346572757,0.07475988803051092,0.14779024839322613
abcd1,393.21422312279566,0.22122938703999437,0.15620402923518417,1.4162847662969476,0.15669214618947042,0.26597428981337673
abcd2,697.8983341031732,3.3079755226105427,0.267422922492761,12.369827880779695,3.806361745324923e-35,1.088619459162928e-32
abcd3,9703.664462770848,-1.0143322805246986,0.19290446540795506,-5.258210474182571,1.4546397794091684e-07,1.3309445333335392e-06
abcd4,121.10692859988599,-0.3742351246471387,0.16009634207963486,-2.3375619941459207,0.019409981447563673,0.047858970881467754
abce1,2971.8502047150178,-0.40598455315535587,0.10428605585844769,-3.892989813579848,9.901631151357642e-05,0.00048694998338976104
abcf1,1147.0507901650917,0.11412244944877727,0.08361897591307887,1.364791283349445,0.17231865923610412,0.2866659176798152
abcf2,933.7165503028764,-0.14456297253646053,0.12116801791306318,-1.193078627729827,0.23283858084088516,0.36303959411483805
abcf3,1073.903686021864,-0.3923535730831408,0.08838317912775329,-4.439233539178469,9.02798114619565e-06,5.63304219869928e-05
abcg1,464.81159178934973,1.1781406263035874,0.15110415756399473,7.796877632600072,6.345772072215727e-15,1.989547707333579e-13
abcg2,2734.3849842564923,0.28659240624751825,0.24453101171606392,1.1720084264007125,0.24119367308930628,0.37303698649967315
